Deal_ID,Month,Interest,Principal,Total_Debt_Service,Outstanding_Balance,Is_IO_Period
HRE-2024-387,2025-03-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-04-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-05-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-06-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-07-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-08-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-09-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-10-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-11-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2025-12-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2026-01-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2026-02-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2026-03-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2026-04-01,23674.67,0.0,23674.67,3860000.0,True
HRE-2024-387,2026-05-01,23674.67,3200.55,26875.22,3856799.45,False
HRE-2024-387,2026-06-01,23655.04,3220.18,26875.22,3853579.27,False
HRE-2024-387,2026-07-01,23635.29,3239.93,26875.22,3850339.34,False
HRE-2024-387,2026-08-01,23615.41,3259.81,26875.22,3847079.53,False
HRE-2024-387,2026-09-01,23595.42,3279.8,26875.22,3843799.73,False
HRE-2024-387,2026-10-01,23575.31,3299.91,26875.22,3840499.82,False
HRE-2024-387,2026-11-01,23555.07,3320.15,26875.22,3837179.67,False
HRE-2024-387,2026-12-01,23534.7,3340.52,26875.22,3833839.15,False
HRE-2024-387,2027-01-01,23514.21,3361.01,26875.22,3830478.14,False
HRE-2024-387,2027-02-01,23493.6,3381.62,26875.22,3827096.52,False
HRE-2024-387,2027-03-01,23472.86,3402.36,26875.22,3823694.16,False
HRE-2024-387,2027-04-01,23451.99,3423.23,26875.22,3820270.93,False
HRE-2024-387,2027-05-01,23431.0,3444.22,26875.22,3816826.71,False
HRE-2024-387,2027-06-01,23409.87,3465.35,26875.22,3813361.36,False
HRE-2024-387,2027-07-01,23388.62,3486.6,26875.22,3809874.76,False
HRE-2024-387,2027-08-01,23367.23,3507.99,26875.22,3806366.77,False
HRE-2024-387,2027-09-01,23345.72,3529.5,26875.22,3802837.27,False
HRE-2024-387,2027-10-01,23324.07,3551.15,26875.22,3799286.12,False
HRE-2024-387,2027-11-01,23302.29,3572.93,26875.22,3795713.19,False
HRE-2024-387,2027-12-01,23280.37,3594.85,26875.22,3792118.34,False
HRE-2024-387,2028-01-01,23258.33,3616.89,26875.22,3788501.45,False
HRE-2024-387,2028-02-01,23236.14,3639.08,26875.22,3784862.37,False
HRE-2024-387,2028-03-01,23213.82,3661.4,26875.22,3781200.97,False
HRE-2024-387,2028-04-01,23191.37,3683.85,26875.22,3777517.12,False
HRE-2024-387,2028-05-01,23168.77,3706.45,26875.22,3773810.67,False
HRE-2024-387,2028-06-01,23146.04,3729.18,26875.22,3770081.49,False
HRE-2024-387,2028-07-01,23123.17,3752.05,26875.22,3766329.44,False
HRE-2024-387,2028-08-01,23100.15,3775.07,26875.22,3762554.37,False
HRE-2024-387,2028-09-01,23077.0,3798.22,26875.22,3758756.15,False
HRE-2024-387,2028-10-01,23053.7,3821.52,26875.22,3754934.63,False
HRE-2024-387,2028-11-01,23030.27,3844.95,26875.22,3751089.68,False
HRE-2024-387,2028-12-01,23006.68,3868.54,26875.22,3747221.14,False
HRE-2024-387,2029-01-01,22982.96,3892.26,26875.22,3743328.88,False
HRE-2024-387,2029-02-01,22959.08,3916.14,26875.22,3739412.74,False
HRE-2024-387,2029-03-01,22935.06,3940.16,26875.22,3735472.58,False
HRE-2024-387,2029-04-01,22910.9,3964.32,26875.22,3731508.26,False
HRE-2024-387,2029-05-01,22886.58,3988.64,26875.22,3727519.62,False
HRE-2024-387,2029-06-01,22862.12,4013.1,26875.22,3723506.52,False
HRE-2024-387,2029-07-01,22837.51,4037.71,26875.22,3719468.81,False
HRE-2024-387,2029-08-01,22812.74,4062.48,26875.22,3715406.33,False
HRE-2024-387,2029-09-01,22787.83,4087.39,26875.22,3711318.94,False
HRE-2024-387,2029-10-01,22762.76,4112.46,26875.22,3707206.48,False
HRE-2024-387,2029-11-01,22737.53,4137.69,26875.22,3703068.79,False
HRE-2024-387,2029-12-01,22712.16,4163.06,26875.22,3698905.73,False
HRE-2024-387,2030-01-01,22686.62,4188.6,26875.22,3694717.13,False
HRE-2024-387,2030-02-01,22660.93,4214.29,26875.22,3690502.84,False
HRE-2024-387,2030-03-01,22635.08,4240.14,26875.22,3686262.7,False
HRE-2024-387,2030-04-01,22609.08,4266.14,26875.22,3681996.56,False
HRE-2024-387,2030-05-01,22582.91,4292.31,26875.22,3677704.25,False
HRE-2024-387,2030-06-01,22556.59,4318.63,26875.22,3673385.62,False
HRE-2024-387,2030-07-01,22530.1,4345.12,26875.22,3669040.5,False
HRE-2024-387,2030-08-01,22503.45,4371.77,26875.22,3664668.73,False
HRE-2024-387,2030-09-01,22476.63,4398.59,26875.22,3660270.14,False
HRE-2024-387,2030-10-01,22449.66,4425.56,26875.22,3655844.58,False
HRE-2024-387,2030-11-01,22422.51,4452.71,26875.22,3651391.87,False
HRE-2024-387,2030-12-01,22395.2,4480.02,26875.22,3646911.85,False
HRE-2024-387,2031-01-01,22367.73,4507.49,26875.22,3642404.36,False
HRE-2024-387,2031-02-01,22340.08,4535.14,26875.22,3637869.22,False
HRE-2024-387,2031-03-01,22312.26,4562.96,26875.22,3633306.26,False
HRE-2024-387,2031-04-01,22284.28,4590.94,26875.22,3628715.32,False
HRE-2024-387,2031-05-01,22256.12,4619.1,26875.22,3624096.22,False
HRE-2024-387,2031-06-01,22227.79,4647.43,26875.22,3619448.79,False
HRE-2024-387,2031-07-01,22199.29,4675.93,26875.22,3614772.86,False
HRE-2024-387,2031-08-01,22170.61,4704.61,26875.22,3610068.25,False
HRE-2024-388,2024-05-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-06-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-07-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-08-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-09-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-10-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-11-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2024-12-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-01-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-02-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-03-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-04-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-05-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-06-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-07-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-08-01,45201.33,0.0,45201.33,6680000.0,True
HRE-2024-388,2025-09-01,45201.33,6888.14,52089.47,6673111.86,False
HRE-2024-388,2025-10-01,45154.72,6934.75,52089.47,6666177.11,False
HRE-2024-388,2025-11-01,45107.8,6981.67,52089.47,6659195.44,False
HRE-2024-388,2025-12-01,45060.56,7028.91,52089.47,6652166.53,False
HRE-2024-388,2026-01-01,45012.99,7076.48,52089.47,6645090.05,False
HRE-2024-388,2026-02-01,44965.11,7124.36,52089.47,6637965.69,False
HRE-2024-388,2026-03-01,44916.9,7172.57,52089.47,6630793.12,False
HRE-2024-388,2026-04-01,44868.37,7221.1,52089.47,6623572.02,False
HRE-2024-388,2026-05-01,44819.5,7269.97,52089.47,6616302.05,False
HRE-2024-388,2026-06-01,44770.31,7319.16,52089.47,6608982.89,False
HRE-2024-388,2026-07-01,44720.78,7368.69,52089.47,6601614.2,False
HRE-2024-388,2026-08-01,44670.92,7418.55,52089.47,6594195.65,False
HRE-2024-388,2026-09-01,44620.72,7468.75,52089.47,6586726.9,False
HRE-2024-388,2026-10-01,44570.19,7519.28,52089.47,6579207.62,False
HRE-2024-388,2026-11-01,44519.3,7570.17,52089.47,6571637.45,False
HRE-2024-388,2026-12-01,44468.08,7621.39,52089.47,6564016.06,False
HRE-2024-388,2027-01-01,44416.51,7672.96,52089.47,6556343.1,False
HRE-2024-388,2027-02-01,44364.59,7724.88,52089.47,6548618.22,False
HRE-2024-388,2027-03-01,44312.32,7777.15,52089.47,6540841.07,False
HRE-2024-388,2027-04-01,44259.69,7829.78,52089.47,6533011.29,False
HRE-2024-388,2027-05-01,44206.71,7882.76,52089.47,6525128.53,False
HRE-2024-388,2027-06-01,44153.37,7936.1,52089.47,6517192.43,False
HRE-2024-388,2027-07-01,44099.67,7989.8,52089.47,6509202.63,False
HRE-2024-388,2027-08-01,44045.6,8043.87,52089.47,6501158.76,False
HRE-2024-388,2027-09-01,43991.17,8098.3,52089.47,6493060.46,False
HRE-2024-388,2027-10-01,43936.38,8153.09,52089.47,6484907.37,False
HRE-2024-388,2027-11-01,43881.21,8208.26,52089.47,6476699.11,False
HRE-2024-388,2027-12-01,43825.66,8263.81,52089.47,6468435.3,False
HRE-2024-388,2028-01-01,43769.75,8319.72,52089.47,6460115.58,False
HRE-2024-388,2028-02-01,43713.45,8376.02,52089.47,6451739.56,False
HRE-2024-388,2028-03-01,43656.77,8432.7,52089.47,6443306.86,False
HRE-2024-388,2028-04-01,43599.71,8489.76,52089.47,6434817.1,False
HRE-2024-388,2028-05-01,43542.26,8547.21,52089.47,6426269.89,False
HRE-2024-388,2028-06-01,43484.43,8605.04,52089.47,6417664.85,False
HRE-2024-388,2028-07-01,43426.2,8663.27,52089.47,6409001.58,False
HRE-2024-388,2028-08-01,43367.58,8721.89,52089.47,6400279.69,False
HRE-2024-389,2025-06-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-07-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-08-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-09-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-10-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-11-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2025-12-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-01-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-02-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-03-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-04-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-05-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-06-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-07-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-08-01,55681.17,0.0,55681.17,8060000.0,True
HRE-2024-389,2026-09-01,55681.17,8083.5,63764.67,8051916.5,False
HRE-2024-389,2026-10-01,55625.32,8139.35,63764.67,8043777.15,False
HRE-2024-389,2026-11-01,55569.09,8195.58,63764.67,8035581.57,False
HRE-2024-389,2026-12-01,55512.48,8252.19,63764.67,8027329.38,False
HRE-2024-389,2027-01-01,55455.47,8309.2,63764.67,8019020.18,False
HRE-2024-389,2027-02-01,55398.06,8366.61,63764.67,8010653.57,False
HRE-2024-389,2027-03-01,55340.27,8424.4,63764.67,8002229.17,False
HRE-2024-389,2027-04-01,55282.07,8482.6,63764.67,7993746.57,False
HRE-2024-389,2027-05-01,55223.47,8541.2,63764.67,7985205.37,False
HRE-2024-389,2027-06-01,55164.46,8600.21,63764.67,7976605.16,False
HRE-2024-389,2027-07-01,55105.05,8659.62,63764.67,7967945.54,False
HRE-2024-389,2027-08-01,55045.22,8719.45,63764.67,7959226.09,False
HRE-2024-389,2027-09-01,54984.99,8779.68,63764.67,7950446.41,False
HRE-2024-389,2027-10-01,54924.33,8840.34,63764.67,7941606.07,False
HRE-2024-389,2027-11-01,54863.26,8901.41,63764.67,7932704.66,False
HRE-2024-389,2027-12-01,54801.77,8962.9,63764.67,7923741.76,False
HRE-2024-389,2028-01-01,54739.85,9024.82,63764.67,7914716.94,False
HRE-2024-389,2028-02-01,54677.5,9087.17,63764.67,7905629.77,False
HRE-2024-389,2028-03-01,54614.73,9149.94,63764.67,7896479.83,False
HRE-2024-389,2028-04-01,54551.51,9213.16,63764.67,7887266.67,False
HRE-2024-389,2028-05-01,54487.87,9276.8,63764.67,7877989.87,False
HRE-2024-389,2028-06-01,54423.78,9340.89,63764.67,7868648.98,False
HRE-2024-389,2028-07-01,54359.25,9405.42,63764.67,7859243.56,False
HRE-2024-389,2028-08-01,54294.27,9470.4,63764.67,7849773.16,False
HRE-2024-389,2028-09-01,54228.85,9535.82,63764.67,7840237.34,False
HRE-2024-389,2028-10-01,54162.97,9601.7,63764.67,7830635.64,False
HRE-2024-389,2028-11-01,54096.64,9668.03,63764.67,7820967.61,False
HRE-2024-389,2028-12-01,54029.85,9734.82,63764.67,7811232.79,False
HRE-2024-390,2024-10-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2024-11-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2024-12-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-01-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-02-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-03-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-04-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-05-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-06-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-07-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-08-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-09-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-10-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-11-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2025-12-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-01-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-02-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-03-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-04-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-05-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-06-01,82576.08,0.0,82576.08,13090000.0,True
HRE-2024-390,2026-07-01,82576.08,13506.8,96082.88,13076493.2,False
HRE-2024-390,2026-08-01,82490.88,13592.0,96082.88,13062901.2,False
HRE-2024-390,2026-09-01,82405.14,13677.74,96082.88,13049223.46,False
HRE-2024-390,2026-10-01,82318.85,13764.03,96082.88,13035459.43,False
HRE-2024-390,2026-11-01,82232.02,13850.86,96082.88,13021608.57,False
HRE-2024-390,2026-12-01,82144.65,13938.23,96082.88,13007670.34,False
HRE-2024-390,2027-01-01,82056.72,14026.16,96082.88,12993644.18,False
HRE-2024-390,2027-02-01,81968.24,14114.64,96082.88,12979529.54,False
HRE-2024-390,2027-03-01,81879.2,14203.68,96082.88,12965325.86,False
HRE-2024-390,2027-04-01,81789.6,14293.28,96082.88,12951032.58,False
HRE-2024-390,2027-05-01,81699.43,14383.45,96082.88,12936649.13,False
HRE-2024-390,2027-06-01,81608.69,14474.19,96082.88,12922174.94,False
HRE-2024-390,2027-07-01,81517.39,14565.49,96082.88,12907609.45,False
HRE-2024-390,2027-08-01,81425.5,14657.38,96082.88,12892952.07,False
HRE-2024-390,2027-09-01,81333.04,14749.84,96082.88,12878202.23,False
HRE-2024-390,2027-10-01,81239.99,14842.89,96082.88,12863359.34,False
HRE-2024-390,2027-11-01,81146.36,14936.52,96082.88,12848422.82,False
HRE-2024-390,2027-12-01,81052.13,15030.75,96082.88,12833392.07,False
HRE-2024-390,2028-01-01,80957.31,15125.57,96082.88,12818266.5,False
HRE-2024-390,2028-02-01,80861.9,15220.98,96082.88,12803045.52,False
HRE-2024-390,2028-03-01,80765.88,15317.0,96082.88,12787728.52,False
HRE-2024-390,2028-04-01,80669.25,15413.63,96082.88,12772314.89,False
HRE-2024-390,2028-05-01,80572.02,15510.86,96082.88,12756804.03,False
HRE-2024-390,2028-06-01,80474.17,15608.71,96082.88,12741195.32,False
HRE-2024-390,2028-07-01,80375.71,15707.17,96082.88,12725488.15,False
HRE-2024-390,2028-08-01,80276.62,15806.26,96082.88,12709681.89,False
HRE-2024-390,2028-09-01,80176.91,15905.97,96082.88,12693775.92,False
HRE-2024-390,2028-10-01,80076.57,16006.31,96082.88,12677769.61,False
HRE-2024-390,2028-11-01,79975.6,16107.28,96082.88,12661662.33,False
HRE-2024-390,2028-12-01,79873.99,16208.89,96082.88,12645453.44,False
HRE-2024-390,2029-01-01,79771.74,16311.14,96082.88,12629142.3,False
HRE-2024-390,2029-02-01,79668.84,16414.04,96082.88,12612728.26,False
HRE-2024-390,2029-03-01,79565.29,16517.59,96082.88,12596210.67,False
HRE-2024-390,2029-04-01,79461.1,16621.78,96082.88,12579588.89,False
HRE-2024-390,2029-05-01,79356.24,16726.64,96082.88,12562862.25,False
HRE-2024-390,2029-06-01,79250.72,16832.16,96082.88,12546030.09,False
HRE-2024-390,2029-07-01,79144.54,16938.34,96082.88,12529091.75,False
HRE-2024-390,2029-08-01,79037.69,17045.19,96082.88,12512046.56,False
HRE-2024-390,2029-09-01,78930.16,17152.72,96082.88,12494893.84,False
HRE-2024-390,2029-10-01,78821.96,17260.92,96082.88,12477632.92,False
HRE-2024-390,2029-11-01,78713.07,17369.81,96082.88,12460263.11,False
HRE-2024-390,2029-12-01,78603.49,17479.39,96082.88,12442783.72,False
HRE-2024-390,2030-01-01,78493.23,17589.65,96082.88,12425194.07,False
HRE-2024-390,2030-02-01,78382.27,17700.61,96082.88,12407493.46,False
HRE-2024-391,2024-02-01,346226.83,0.0,346226.83,43780000.0,True
HRE-2024-391,2024-03-01,346226.83,0.0,346226.83,43780000.0,True
HRE-2024-391,2024-04-01,346226.83,0.0,346226.83,43780000.0,True
HRE-2024-391,2024-05-01,346226.83,0.0,346226.83,43780000.0,True
HRE-2024-391,2024-06-01,346226.83,35973.28,382200.11,43744026.72,False
HRE-2024-391,2024-07-01,345942.34,36257.77,382200.11,43707768.95,False
HRE-2024-391,2024-08-01,345655.61,36544.5,382200.11,43671224.45,False
HRE-2024-391,2024-09-01,345366.6,36833.51,382200.11,43634390.94,False
HRE-2024-391,2024-10-01,345075.31,37124.8,382200.11,43597266.14,False
HRE-2024-391,2024-11-01,344781.71,37418.4,382200.11,43559847.74,False
HRE-2024-391,2024-12-01,344485.8,37714.31,382200.11,43522133.43,False
HRE-2024-391,2025-01-01,344187.54,38012.57,382200.11,43484120.86,False
HRE-2024-391,2025-02-01,343886.92,38313.19,382200.11,43445807.67,False
HRE-2024-391,2025-03-01,343583.93,38616.18,382200.11,43407191.49,False
HRE-2024-391,2025-04-01,343278.54,38921.57,382200.11,43368269.92,False
HRE-2024-391,2025-05-01,342970.73,39229.38,382200.11,43329040.54,False
HRE-2024-391,2025-06-01,342660.5,39539.61,382200.11,43289500.93,False
HRE-2024-391,2025-07-01,342347.8,39852.31,382200.11,43249648.62,False
HRE-2024-391,2025-08-01,342032.64,40167.47,382200.11,43209481.15,False
HRE-2024-391,2025-09-01,341714.98,40485.13,382200.11,43168996.02,False
HRE-2024-391,2025-10-01,341394.81,40805.3,382200.11,43128190.72,False
HRE-2024-391,2025-11-01,341072.11,41128.0,382200.11,43087062.72,False
HRE-2024-391,2025-12-01,340746.85,41453.26,382200.11,43045609.46,False
HRE-2024-391,2026-01-01,340419.03,41781.08,382200.11,43003828.38,False
HRE-2024-391,2026-02-01,340088.61,42111.5,382200.11,42961716.88,False
HRE-2024-391,2026-03-01,339755.58,42444.53,382200.11,42919272.35,False
HRE-2024-391,2026-04-01,339419.91,42780.2,382200.11,42876492.15,False
HRE-2024-391,2026-05-01,339081.59,43118.52,382200.11,42833373.63,False
HRE-2024-391,2026-06-01,338740.6,43459.51,382200.11,42789914.12,False
HRE-2024-391,2026-07-01,338396.9,43803.21,382200.11,42746110.91,False
HRE-2024-391,2026-08-01,338050.49,44149.62,382200.11,42701961.29,False
HRE-2024-391,2026-09-01,337701.34,44498.77,382200.11,42657462.52,False
HRE-2024-391,2026-10-01,337349.43,44850.68,382200.11,42612611.84,False
HRE-2024-391,2026-11-01,336994.74,45205.37,382200.11,42567406.47,False
HRE-2024-391,2026-12-01,336637.24,45562.87,382200.11,42521843.6,False
HRE-2024-391,2027-01-01,336276.91,45923.2,382200.11,42475920.4,False
HRE-2024-391,2027-02-01,335913.74,46286.37,382200.11,42429634.03,False
HRE-2024-391,2027-03-01,335547.69,46652.42,382200.11,42382981.61,False
HRE-2024-391,2027-04-01,335178.75,47021.36,382200.11,42335960.25,False
HRE-2024-391,2027-05-01,334806.89,47393.22,382200.11,42288567.03,False
HRE-2024-391,2027-06-01,334432.08,47768.03,382200.11,42240799.0,False
HRE-2024-391,2027-07-01,334054.32,48145.79,382200.11,42192653.21,False
HRE-2024-391,2027-08-01,333673.57,48526.54,382200.11,42144126.67,False
HRE-2024-391,2027-09-01,333289.8,48910.31,382200.11,42095216.36,False
HRE-2024-391,2027-10-01,332903.0,49297.11,382200.11,42045919.25,False
HRE-2024-391,2027-11-01,332513.14,49686.97,382200.11,41996232.28,False
HRE-2024-391,2027-12-01,332120.2,50079.91,382200.11,41946152.37,False
HRE-2024-392,2025-01-01,82565.33,0.0,82565.33,10960000.0,True
HRE-2024-392,2025-02-01,82565.33,0.0,82565.33,10960000.0,True
HRE-2024-392,2025-03-01,82565.33,0.0,82565.33,10960000.0,True
HRE-2024-392,2025-04-01,82565.33,9710.99,92276.32,10950289.01,False
HRE-2024-392,2025-05-01,82492.18,9784.14,92276.32,10940504.87,False
HRE-2024-392,2025-06-01,82418.47,9857.85,92276.32,10930647.02,False
HRE-2024-392,2025-07-01,82344.21,9932.11,92276.32,10920714.91,False
HRE-2024-392,2025-08-01,82269.39,10006.93,92276.32,10910707.98,False
HRE-2024-392,2025-09-01,82194.0,10082.32,92276.32,10900625.66,False
HRE-2024-392,2025-10-01,82118.05,10158.27,92276.32,10890467.39,False
HRE-2024-392,2025-11-01,82041.52,10234.8,92276.32,10880232.59,False
HRE-2024-392,2025-12-01,81964.42,10311.9,92276.32,10869920.69,False
HRE-2024-392,2026-01-01,81886.74,10389.58,92276.32,10859531.11,False
HRE-2024-392,2026-02-01,81808.47,10467.85,92276.32,10849063.26,False
HRE-2024-392,2026-03-01,81729.61,10546.71,92276.32,10838516.55,False
HRE-2024-392,2026-04-01,81650.16,10626.16,92276.32,10827890.39,False
HRE-2024-392,2026-05-01,81570.11,10706.21,92276.32,10817184.18,False
HRE-2024-392,2026-06-01,81489.45,10786.87,92276.32,10806397.31,False
HRE-2024-392,2026-07-01,81408.19,10868.13,92276.32,10795529.18,False
HRE-2024-392,2026-08-01,81326.32,10950.0,92276.32,10784579.18,False
HRE-2024-392,2026-09-01,81243.83,11032.49,92276.32,10773546.69,False
HRE-2024-392,2026-10-01,81160.72,11115.6,92276.32,10762431.09,False
HRE-2024-392,2026-11-01,81076.98,11199.34,92276.32,10751231.75,False
HRE-2024-392,2026-12-01,80992.61,11283.71,92276.32,10739948.04,False
HRE-2024-392,2027-01-01,80907.61,11368.71,92276.32,10728579.33,False
HRE-2024-392,2027-02-01,80821.96,11454.36,92276.32,10717124.97,False
HRE-2024-392,2027-03-01,80735.67,11540.65,92276.32,10705584.32,False
HRE-2024-392,2027-04-01,80648.74,11627.58,92276.32,10693956.74,False
HRE-2024-392,2027-05-01,80561.14,11715.18,92276.32,10682241.56,False
HRE-2024-392,2027-06-01,80472.89,11803.43,92276.32,10670438.13,False
HRE-2024-392,2027-07-01,80383.97,11892.35,92276.32,10658545.78,False
HRE-2024-392,2027-08-01,80294.38,11981.94,92276.32,10646563.84,False
HRE-2024-393,2024-04-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-05-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-06-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-07-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-08-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-09-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-10-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-11-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2024-12-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-01-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-02-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-03-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-04-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-05-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-06-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-07-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-08-01,121961.0,0.0,121961.0,18620000.0,True
HRE-2024-393,2025-09-01,121961.0,20028.6,141989.6,18599971.4,False
HRE-2024-393,2025-10-01,121829.81,20159.79,141989.6,18579811.61,False
HRE-2024-393,2025-11-01,121697.77,20291.83,141989.6,18559519.78,False
HRE-2024-393,2025-12-01,121564.85,20424.75,141989.6,18539095.03,False
HRE-2024-393,2026-01-01,121431.07,20558.53,141989.6,18518536.5,False
HRE-2024-393,2026-02-01,121296.41,20693.19,141989.6,18497843.31,False
HRE-2024-393,2026-03-01,121160.87,20828.73,141989.6,18477014.58,False
HRE-2024-393,2026-04-01,121024.45,20965.15,141989.6,18456049.43,False
HRE-2024-393,2026-05-01,120887.12,21102.48,141989.6,18434946.95,False
HRE-2024-393,2026-06-01,120748.9,21240.7,141989.6,18413706.25,False
HRE-2024-393,2026-07-01,120609.78,21379.82,141989.6,18392326.43,False
HRE-2024-393,2026-08-01,120469.74,21519.86,141989.6,18370806.57,False
HRE-2024-393,2026-09-01,120328.78,21660.82,141989.6,18349145.75,False
HRE-2024-393,2026-10-01,120186.9,21802.7,141989.6,18327343.05,False
HRE-2024-393,2026-11-01,120044.1,21945.5,141989.6,18305397.55,False
HRE-2024-393,2026-12-01,119900.35,22089.25,141989.6,18283308.3,False
HRE-2024-393,2027-01-01,119755.67,22233.93,141989.6,18261074.37,False
HRE-2024-393,2027-02-01,119610.04,22379.56,141989.6,18238694.81,False
HRE-2024-393,2027-03-01,119463.45,22526.15,141989.6,18216168.66,False
HRE-2024-393,2027-04-01,119315.9,22673.7,141989.6,18193494.96,False
HRE-2024-393,2027-05-01,119167.39,22822.21,141989.6,18170672.75,False
HRE-2024-393,2027-06-01,119017.91,22971.69,141989.6,18147701.06,False
HRE-2024-393,2027-07-01,118867.44,23122.16,141989.6,18124578.9,False
HRE-2024-393,2027-08-01,118715.99,23273.61,141989.6,18101305.29,False
HRE-2024-393,2027-09-01,118563.55,23426.05,141989.6,18077879.24,False
HRE-2024-393,2027-10-01,118410.11,23579.49,141989.6,18054299.75,False
